Wavelength(m)	n	k
# material: GaN
# source: 1) T. Kawashima, H. Yoshikawa, S. Adachi. Optical properties of hexagonal GaN. J. Appl. Phys. 82, 3528-3535 (1997) 2) S. Logothetidis, J. Petalas, M. Cardona, T. D. Moustakas. Optical properties and temperature dependence of the interband transitions of cubic and hexagonal GaN. Phys. Rev. B 50, 18017-18029 (1994) * Authors of Ref. 1 provide a simplified model of the interband transitions (MDF) based on their experimental data combined with experimental data from Ref. 2. [Calculation script (Python)]
# conditions: Single-crystalline hexagonal GaN (-GaN) film on (0001) sapphire substrate. Ordinary ray (o, Ec). Room temperature.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/GaN/nk/Kawashima.yml
# type: tabulated nk
# range: 1.2398e-07 - 9.9187e-07 m
# converted: 2026-07-31 (wavelength um -> m)
3.030900e-07	2.5745	0.39805
3.043900e-07	2.5743	0.39539
3.057100e-07	2.574	0.39269
3.070400e-07	2.5739	0.38993
3.083800e-07	2.5737	0.38712
3.097300e-07	2.5736	0.38426
3.110900e-07	2.5735	0.38133
3.124700e-07	2.5735	0.37834
3.138500e-07	2.5735	0.37529
3.152500e-07	2.5735	0.37216
3.166600e-07	2.5735	0.36896
3.180900e-07	2.5735	0.36568
3.195300e-07	2.5735	0.36232
3.209800e-07	2.5736	0.35888
3.224400e-07	2.5736	0.35535
3.239200e-07	2.5736	0.35172
3.254100e-07	2.5736	0.348
3.269100e-07	2.5736	0.34418
3.284300e-07	2.5735	0.34026
3.299600e-07	2.5734	0.33623
3.315100e-07	2.5732	0.33209
3.330700e-07	2.5729	0.32784
3.346500e-07	2.5725	0.32349
3.362400e-07	2.572	0.31903
3.378500e-07	2.5713	0.31446
3.394700e-07	2.5704	0.30981
3.411100e-07	2.5692	0.30509
3.427600e-07	2.5678	0.30031
3.444300e-07	2.566	0.29552
3.461200e-07	2.5637	0.29078
3.478200e-07	2.561	0.28618
3.495400e-07	2.5576	0.28184
3.512700e-07	2.5535	0.27797
3.530300e-07	2.5485	0.27487
3.548000e-07	2.5426	0.27302
3.565900e-07	2.5357	0.27317
3.584000e-07	2.5281	0.27642
3.602200e-07	2.5209	0.28438
3.620700e-07	2.5167	0.29889
3.639300e-07	2.5209	0.32053
3.658100e-07	2.5416	0.34447
3.677200e-07	2.5822	0.35646
3.696400e-07	2.6297	0.34124
3.715800e-07	2.662	0.30206
3.735400e-07	2.6712	0.25722
3.755300e-07	2.6645	0.21928
3.775300e-07	2.6504	0.19083
3.795600e-07	2.6342	0.17019
3.816100e-07	2.6181	0.15514
3.836800e-07	2.603	0.14394
3.857700e-07	2.5891	0.1354
3.878900e-07	2.5763	0.12871
3.900300e-07	2.5647	0.12335
3.921900e-07	2.5539	0.11895
3.943800e-07	2.544	0.11527
3.965900e-07	2.5347	0.11213
3.988300e-07	2.5261	0.10942
4.010900e-07	2.518	0.10704
4.033800e-07	2.5103	0.10493
4.056900e-07	2.5031	0.10303
4.080300e-07	2.4962	0.1013
4.104000e-07	2.4897	0.099718
4.128000e-07	2.4835	0.098259
4.152200e-07	2.4775	0.096903
4.176800e-07	2.4718	0.095635
4.201600e-07	2.4662	0.094443
4.226700e-07	2.4609	0.093316
4.252100e-07	2.4558	0.092247
4.277800e-07	2.4508	0.091228
4.303900e-07	2.446	0.090255
4.330200e-07	2.4413	0.089321
4.356900e-07	2.4367	0.088424
4.383900e-07	2.4323	0.087559
4.411300e-07	2.428	0.086723
4.439000e-07	2.4238	0.085914
4.467000e-07	2.4197	0.08513
4.495400e-07	2.4157	0.084367
4.524200e-07	2.4118	0.083626
4.553300e-07	2.408	0.082904
4.582800e-07	2.4042	0.0822
4.612700e-07	2.4006	0.081512
4.643000e-07	2.397	0.08084
4.673700e-07	2.3935	0.080182
4.704800e-07	2.39	0.079539
4.736300e-07	2.3866	0.078908
4.768300e-07	2.3833	0.078289
4.800600e-07	2.3801	0.077682
4.833400e-07	2.3768	0.077086
4.866700e-07	2.3737	0.076501
4.900400e-07	2.3706	0.075925
4.934600e-07	2.3675	0.075359
4.969300e-07	2.3645	0.074802
5.004500e-07	2.3616	0.074254
5.040200e-07	2.3587	0.073715
5.076400e-07	2.3558	0.073183
5.113100e-07	2.353	0.072659
5.150300e-07	2.3502	0.072143
5.188100e-07	2.3474	0.071634
5.226500e-07	2.3447	0.071132
5.265400e-07	2.3421	0.070637
5.304900e-07	2.3394	0.070149
5.345000e-07	2.3368	0.069667
5.385700e-07	2.3342	0.069191
5.427000e-07	2.3317	0.068721
5.469000e-07	2.3292	0.068257
5.511600e-07	2.3267	0.067798
5.554900e-07	2.3243	0.067346
5.598900e-07	2.3219	0.066898
5.643600e-07	2.3195	0.066456
5.689000e-07	2.3172	0.066019
5.735200e-07	2.3148	0.065587
5.782100e-07	2.3125	0.06516
5.829700e-07	2.3103	0.064738
5.878200e-07	2.308	0.06432
5.927500e-07	2.3058	0.063907
5.977600e-07	2.3036	0.063499
6.028600e-07	2.3014	0.063094
6.080400e-07	2.2993	0.062695
6.133100e-07	2.2972	0.062299
6.186800e-07	2.2951	0.061907
6.241400e-07	2.293	0.06152
6.297000e-07	2.2909	0.061137
6.353600e-07	2.2889	0.060757
6.411200e-07	2.2869	0.060381
6.469900e-07	2.2849	0.060009
6.529600e-07	2.2829	0.059641
6.590500e-07	2.281	0.059276
6.652500e-07	2.279	0.058915
6.715700e-07	2.2771	0.058558
6.780100e-07	2.2752	0.058203
6.845700e-07	2.2734	0.057853
6.912600e-07	2.2715	0.057505
6.980900e-07	2.2697	0.057161
7.050500e-07	2.2678	0.05682
