Wavelength(m)	n	k
# material: MgO
# source: R.A. Synowicki and T. E. Tiwald. Optical properties of bulk c-ZrO2, c-MgO and a-As2S3 determined by variable angle spectroscopic ellipsometry. Thin Solid Films 455-456, 248-255 (2004) Calculation scripts (Python): Synowicki 2004 - MgO.py, Synowicki 2004 - Aux funcs.py
# conditions: Data generated from oscillator model.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/MgO/nk/Synowicki.yml
# type: tabulated nk
# range: 1.3010e-07 - 3.3000e-05 m
# converted: 2026-07-31 (wavelength um -> m)
2.765200e-05	6.506	0.064289
2.781000e-05	6.3456	0.058913
2.796700e-05	6.1998	0.054274
2.812400e-05	6.0669	0.050248
2.828100e-05	5.9451	0.046725
2.843900e-05	5.8329	0.043618
2.859600e-05	5.7293	0.040864
2.875300e-05	5.6332	0.038407
2.891100e-05	5.5439	0.036203
2.906800e-05	5.4606	0.03422
2.922500e-05	5.3827	0.032425
2.938200e-05	5.3096	0.030793
2.954000e-05	5.241	0.029307
2.969700e-05	5.1764	0.027948
2.985400e-05	5.1155	0.026699
3.001200e-05	5.0579	0.02555
3.016900e-05	5.0034	0.024489
3.032600e-05	4.9517	0.023507
3.048300e-05	4.9026	0.022596
3.064100e-05	4.8559	0.021749
3.079800e-05	4.8115	0.020959
3.095500e-05	4.7691	0.020222
3.111300e-05	4.7287	0.019532
3.127000e-05	4.6901	0.018886
3.142700e-05	4.6531	0.018278
3.158400e-05	4.6177	0.017707
3.174200e-05	4.5837	0.017168
3.189900e-05	4.5512	0.016661
3.205600e-05	4.5199	0.016181
3.221400e-05	4.4899	0.015727
3.237100e-05	4.461	0.015297
3.252800e-05	4.4331	0.014889
3.268500e-05	4.4063	0.014502
3.284300e-05	4.3805	0.014133
3.300000e-05	4.3556	0.013783
