Wavelength(m)	n	k
# material: BaTiO3
# source: S.H. Wemple, M. Didomenico Jr., I. Camlibel. Dielectric and optical properties of melt-grown BaTiO3. J. Phys. Chem. Solids 29, 1797-1803 (1968)
# conditions: Ordinary ray (o). Room temperature.
# upstream: polyanskiy/refractiveindex.info-database@ff11b58 main/BaTiO3/nk/Wemple-o.yml
# type: formula 1
# note: dispersion formula sampled at 5000 points; k set to 0
# range: 4.0000e-07 - 7.0000e-07 m
# converted: 2026-07-31 by tools/convert_refractiveindex_info.py (wavelength um -> m)
4.345669e-07	2.58528	0
4.346269e-07	2.58517	0
4.346869e-07	2.58506	0
4.347469e-07	2.58495	0
4.348070e-07	2.58485	0
4.348670e-07	2.58474	0
4.349270e-07	2.58463	0
4.349870e-07	2.58452	0
4.350470e-07	2.58441	0
4.351070e-07	2.5843	0
4.351670e-07	2.5842	0
4.352270e-07	2.58409	0
4.352871e-07	2.58398	0
4.353471e-07	2.58387	0
4.354071e-07	2.58377	0
4.354671e-07	2.58366	0
4.355271e-07	2.58355	0
4.355871e-07	2.58344	0
4.356471e-07	2.58334	0
4.357071e-07	2.58323	0
4.357672e-07	2.58312	0
4.358272e-07	2.58301	0
4.358872e-07	2.58291	0
4.359472e-07	2.5828	0
4.360072e-07	2.58269	0
4.360672e-07	2.58258	0
4.361272e-07	2.58248	0
4.361872e-07	2.58237	0
4.362472e-07	2.58226	0
4.363073e-07	2.58216	0
4.363673e-07	2.58205	0
4.364273e-07	2.58194	0
4.364873e-07	2.58184	0
4.365473e-07	2.58173	0
4.366073e-07	2.58162	0
4.366673e-07	2.58152	0
4.367273e-07	2.58141	0
4.367874e-07	2.58131	0
4.368474e-07	2.5812	0
4.369074e-07	2.58109	0
4.369674e-07	2.58099	0
4.370274e-07	2.58088	0
4.370874e-07	2.58077	0
4.371474e-07	2.58067	0
4.372074e-07	2.58056	0
4.372675e-07	2.58046	0
4.373275e-07	2.58035	0
4.373875e-07	2.58025	0
4.374475e-07	2.58014	0
4.375075e-07	2.58003	0
4.375675e-07	2.57993	0
4.376275e-07	2.57982	0
4.376875e-07	2.57972	0
4.377475e-07	2.57961	0
4.378076e-07	2.57951	0
4.378676e-07	2.5794	0
4.379276e-07	2.5793	0
4.379876e-07	2.57919	0
4.380476e-07	2.57909	0
4.381076e-07	2.57898	0
4.381676e-07	2.57888	0
4.382276e-07	2.57877	0
4.382877e-07	2.57867	0
4.383477e-07	2.57856	0
4.384077e-07	2.57846	0
4.384677e-07	2.57835	0
4.385277e-07	2.57825	0
4.385877e-07	2.57814	0
4.386477e-07	2.57804	0
4.387077e-07	2.57794	0
4.387678e-07	2.57783	0
4.388278e-07	2.57773	0
4.388878e-07	2.57762	0
4.389478e-07	2.57752	0
4.390078e-07	2.57741	0
4.390678e-07	2.57731	0
4.391278e-07	2.57721	0
4.391878e-07	2.5771	0
4.392478e-07	2.577	0
4.393079e-07	2.57689	0
4.393679e-07	2.57679	0
4.394279e-07	2.57669	0
4.394879e-07	2.57658	0
4.395479e-07	2.57648	0
4.396079e-07	2.57638	0
4.396679e-07	2.57627	0
4.397279e-07	2.57617	0
4.397880e-07	2.57607	0
4.398480e-07	2.57596	0
4.399080e-07	2.57586	0
4.399680e-07	2.57576	0
4.400280e-07	2.57565	0
4.400880e-07	2.57555	0
4.401480e-07	2.57545	0
4.402080e-07	2.57534	0
4.402681e-07	2.57524	0
4.403281e-07	2.57514	0
4.403881e-07	2.57504	0
4.404481e-07	2.57493	0
4.405081e-07	2.57483	0
4.405681e-07	2.57473	0
4.406281e-07	2.57462	0
4.406881e-07	2.57452	0
4.407481e-07	2.57442	0
4.408082e-07	2.57432	0
4.408682e-07	2.57422	0
4.409282e-07	2.57411	0
4.409882e-07	2.57401	0
4.410482e-07	2.57391	0
4.411082e-07	2.57381	0
4.411682e-07	2.5737	0
4.412282e-07	2.5736	0
4.412883e-07	2.5735	0
4.413483e-07	2.5734	0
4.414083e-07	2.5733	0
4.414683e-07	2.5732	0
4.415283e-07	2.57309	0
4.415883e-07	2.57299	0
4.416483e-07	2.57289	0
4.417083e-07	2.57279	0
4.417684e-07	2.57269	0
4.418284e-07	2.57259	0
4.418884e-07	2.57248	0
4.419484e-07	2.57238	0
4.420084e-07	2.57228	0
4.420684e-07	2.57218	0
