Wavelength(m)	n	k
# material: Graphene
# source: optprop_Gr_Falkovsky.m (Falkovsky/Kubo model)
# conditions: Ef = 0.6 eV, mobility = 10000 cm^2/Vs, T = 300 K
# note: sheet conductivity spread over 3.4e-10 m to give a bulk index; valid only at this gating
# type: model
# range: 5.0000e-07 - 5.0000e-05 m
# converted: 2026-08-04
1.043012e-05	0.124456	26.6677
1.047831e-05	0.125602	26.7923
1.052673e-05	0.126759	26.9175
1.057536e-05	0.127926	27.0432
1.062423e-05	0.129104	27.1696
1.067332e-05	0.130294	27.2965
1.072263e-05	0.131494	27.424
1.077217e-05	0.132705	27.552
1.082195e-05	0.133927	27.6807
1.087195e-05	0.135161	27.8099
1.092218e-05	0.136406	27.9398
1.097265e-05	0.137663	28.0702
1.102334e-05	0.138932	28.2012
1.107428e-05	0.140212	28.3329
1.112544e-05	0.141504	28.4651
1.117685e-05	0.142808	28.5979
1.122849e-05	0.144124	28.7313
1.128037e-05	0.145452	28.8654
1.133249e-05	0.146793	29
1.138485e-05	0.148145	29.1353
1.143745e-05	0.149511	29.2712
1.149030e-05	0.150889	29.4077
1.154339e-05	0.15228	29.5449
1.159673e-05	0.153684	29.6826
1.165031e-05	0.155101	29.821
1.170414e-05	0.15653	29.9601
1.175821e-05	0.157974	30.0997
1.181254e-05	0.15943	30.2401
1.186712e-05	0.1609	30.381
1.192195e-05	0.162384	30.5226
1.197704e-05	0.163881	30.6648
1.203238e-05	0.165392	30.8077
1.208797e-05	0.166918	30.9513
1.214382e-05	0.168457	31.0955
1.219993e-05	0.17001	31.2404
1.225630e-05	0.171578	31.3859
1.231293e-05	0.173161	31.5321
1.236982e-05	0.174758	31.679
1.242697e-05	0.17637	31.8265
1.248439e-05	0.177997	31.9747
1.254208e-05	0.179639	32.1236
1.260002e-05	0.181296	32.2732
1.265824e-05	0.182969	32.4235
1.271673e-05	0.184657	32.5744
1.277549e-05	0.18636	32.726
1.283451e-05	0.18808	32.8784
1.289381e-05	0.189815	33.0314
1.295339e-05	0.191566	33.1852
1.301324e-05	0.193334	33.3396
1.307337e-05	0.195118	33.4948
