Wavelength(m)	n	k
# material: Graphene
# source: lab MATLAB library, optprop_Gr_Falkovsky.m (Falkovsky/Kubo model)
# conditions: Ef = 0.2 eV, mobility = 10000 cm^2/Vs, T = 300 K
# note: sheet conductivity spread over 3.4e-10 m to give a bulk index; valid only at this gating
# type: model
# range: 1.5000e-07 - 1.0000e-04 m
# converted: 2026-08-03 by tools/convert_matlab_optprop.py
3.615101e-07	1.58248	1.22585
3.620984e-07	1.58345	1.2271
3.626876e-07	1.58442	1.22834
3.632778e-07	1.58539	1.22959
3.638690e-07	1.58636	1.23084
3.644611e-07	1.58733	1.23209
3.650542e-07	1.58831	1.23334
3.656483e-07	1.58928	1.23459
3.662433e-07	1.59026	1.23584
3.668393e-07	1.59123	1.23709
3.674362e-07	1.59221	1.23834
3.680341e-07	1.59319	1.23959
3.686330e-07	1.59417	1.24085
3.692329e-07	1.59515	1.2421
3.698338e-07	1.59613	1.24336
3.704356e-07	1.59711	1.24462
3.710384e-07	1.5981	1.24588
3.716422e-07	1.59908	1.24714
3.722470e-07	1.60007	1.2484
3.728527e-07	1.60106	1.24966
3.734595e-07	1.60205	1.25092
3.740672e-07	1.60303	1.25218
3.746759e-07	1.60403	1.25344
3.752857e-07	1.60502	1.25471
3.758964e-07	1.60601	1.25597
3.765081e-07	1.607	1.25724
3.771207e-07	1.608	1.25851
3.777344e-07	1.609	1.25977
3.783491e-07	1.60999	1.26104
3.789648e-07	1.61099	1.26231
3.795815e-07	1.61199	1.26358
3.801992e-07	1.61299	1.26485
3.808179e-07	1.61399	1.26613
3.814376e-07	1.615	1.2674
3.820583e-07	1.616	1.26867
3.826800e-07	1.617	1.26995
3.833028e-07	1.61801	1.27122
3.839265e-07	1.61902	1.2725
3.845513e-07	1.62003	1.27378
3.851771e-07	1.62104	1.27506
3.858039e-07	1.62205	1.27634
3.864317e-07	1.62306	1.27762
3.870605e-07	1.62407	1.2789
3.876904e-07	1.62509	1.28018
3.883213e-07	1.6261	1.28146
3.889532e-07	1.62712	1.28275
3.895861e-07	1.62813	1.28403
3.902201e-07	1.62915	1.28532
3.908551e-07	1.63017	1.28661
3.914912e-07	1.63119	1.28789
3.921282e-07	1.63221	1.28918
3.927663e-07	1.63324	1.29047
3.934055e-07	1.63426	1.29176
3.940457e-07	1.63529	1.29305
3.946869e-07	1.63631	1.29434
3.953292e-07	1.63734	1.29564
3.959725e-07	1.63837	1.29693
3.966169e-07	1.6394	1.29823
3.972623e-07	1.64043	1.29952
3.979088e-07	1.64146	1.30082
3.985563e-07	1.64249	1.30212
3.992048e-07	1.64353	1.30342
3.998545e-07	1.64456	1.30472
4.005052e-07	1.6456	1.30602
4.011569e-07	1.64664	1.30732
4.018097e-07	1.64768	1.30862
4.024636e-07	1.64872	1.30992
4.031185e-07	1.64976	1.31123
4.037745e-07	1.6508	1.31253
4.044316e-07	1.65184	1.31384
4.050897e-07	1.65289	1.31514
4.057489e-07	1.65393	1.31645
4.064092e-07	1.65498	1.31776
4.070705e-07	1.65603	1.31907
4.077329e-07	1.65708	1.32038
4.083964e-07	1.65813	1.32169
4.090610e-07	1.65918	1.323
4.097267e-07	1.66023	1.32432
4.103934e-07	1.66128	1.32563
4.110613e-07	1.66234	1.32695
4.117302e-07	1.6634	1.32826
4.124002e-07	1.66445	1.32958
4.130713e-07	1.66551	1.3309
4.137435e-07	1.66657	1.33222
4.144168e-07	1.66763	1.33354
4.150912e-07	1.66869	1.33486
4.157666e-07	1.66975	1.33618
4.164432e-07	1.67082	1.3375
4.171209e-07	1.67188	1.33883
4.177997e-07	1.67295	1.34015
4.184796e-07	1.67402	1.34148
4.191606e-07	1.67509	1.3428
4.198427e-07	1.67615	1.34413
4.205259e-07	1.67723	1.34546
4.212102e-07	1.6783	1.34679
4.218956e-07	1.67937	1.34812
4.225822e-07	1.68044	1.34945
4.232699e-07	1.68152	1.35078
4.239586e-07	1.6826	1.35211
4.246485e-07	1.68367	1.35345
4.253396e-07	1.68475	1.35478
4.260317e-07	1.68583	1.35612
4.267250e-07	1.68691	1.35745
4.274194e-07	1.688	1.35879
4.281150e-07	1.68908	1.36013
4.288116e-07	1.69017	1.36147
4.295094e-07	1.69125	1.36281
4.302084e-07	1.69234	1.36415
4.309085e-07	1.69343	1.36549
4.316097e-07	1.69452	1.36684
4.323120e-07	1.69561	1.36818
4.330155e-07	1.6967	1.36953
4.337202e-07	1.69779	1.37087
4.344260e-07	1.69889	1.37222
4.351329e-07	1.69998	1.37357
4.358410e-07	1.70108	1.37492
4.365503e-07	1.70217	1.37627
4.372607e-07	1.70327	1.37762
4.379722e-07	1.70437	1.37897
4.386849e-07	1.70547	1.38032
4.393988e-07	1.70658	1.38167
4.401138e-07	1.70768	1.38303
4.408300e-07	1.70878	1.38438
4.415474e-07	1.70989	1.38574
4.422659e-07	1.711	1.3871
4.429856e-07	1.71211	1.38846
4.437065e-07	1.71321	1.38982
4.444285e-07	1.71432	1.39118
4.451518e-07	1.71544	1.39254
4.458762e-07	1.71655	1.3939
4.466017e-07	1.71766	1.39526
4.473285e-07	1.71878	1.39663
4.480564e-07	1.7199	1.39799
4.487856e-07	1.72101	1.39936
4.495159e-07	1.72213	1.40073
4.502474e-07	1.72325	1.40209
4.509800e-07	1.72437	1.40346
4.517139e-07	1.7255	1.40483
4.524490e-07	1.72662	1.4062
4.531853e-07	1.72774	1.40758
4.539227e-07	1.72887	1.40895
4.546614e-07	1.73	1.41032
4.554013e-07	1.73112	1.4117
4.561424e-07	1.73225	1.41307
4.568846e-07	1.73339	1.41445
4.576281e-07	1.73452	1.41583
4.583728e-07	1.73565	1.41721
4.591187e-07	1.73678	1.41859
4.598659e-07	1.73792	1.41997
4.606142e-07	1.73906	1.42135
4.613638e-07	1.74019	1.42273
4.621145e-07	1.74133	1.42411
4.628665e-07	1.74247	1.4255
4.636198e-07	1.74362	1.42688
4.643742e-07	1.74476	1.42827
4.651299e-07	1.7459	1.42966
4.658868e-07	1.74705	1.43105
4.666449e-07	1.74819	1.43244
4.674043e-07	1.74934	1.43383
4.681649e-07	1.75049	1.43522
4.689268e-07	1.75164	1.43661
4.696898e-07	1.75279	1.438
4.704542e-07	1.75394	1.4394
4.712197e-07	1.7551	1.44079
4.719866e-07	1.75625	1.44219
4.727546e-07	1.75741	1.44359
4.735239e-07	1.75857	1.44499
4.742945e-07	1.75972	1.44638
4.750663e-07	1.76088	1.44778
4.758394e-07	1.76204	1.44919
4.766137e-07	1.76321	1.45059
4.773893e-07	1.76437	1.45199
4.781662e-07	1.76553	1.4534
4.789443e-07	1.7667	1.4548
4.797237e-07	1.76787	1.45621
4.805044e-07	1.76903	1.45761
4.812863e-07	1.7702	1.45902
4.820695e-07	1.77137	1.46043
4.828539e-07	1.77255	1.46184
4.836397e-07	1.77372	1.46325
4.844267e-07	1.77489	1.46466
4.852150e-07	1.77607	1.46608
