Wavelength(m)	n	k
# material: CaF2
# source: Material_data set, optprop_CaF2.m
# model: Brendel-Bormann oscillators, sampled onto this grid
# type: model
# range: 1.5000e-07 - 1.0000e-04 m
# converted: 2026-08-03 by tools/convert_matlab_optprop.py
2.649995e-07	1.35397	3.1617e-07
2.654307e-07	1.35396	3.17948e-07
2.658627e-07	1.35394	3.19736e-07
2.662953e-07	1.35393	3.21536e-07
2.667287e-07	1.35391	3.23346e-07
2.671627e-07	1.35389	3.25168e-07
2.675975e-07	1.35388	3.27001e-07
2.680329e-07	1.35386	3.28845e-07
2.684691e-07	1.35385	3.307e-07
2.689060e-07	1.35383	3.32567e-07
2.693436e-07	1.35382	3.34445e-07
2.697819e-07	1.3538	3.36335e-07
2.702209e-07	1.35378	3.38236e-07
2.706606e-07	1.35377	3.40149e-07
2.711011e-07	1.35375	3.42074e-07
2.715422e-07	1.35374	3.4401e-07
2.719841e-07	1.35372	3.45959e-07
2.724267e-07	1.3537	3.47919e-07
2.728700e-07	1.35369	3.49892e-07
2.733141e-07	1.35367	3.51877e-07
2.737588e-07	1.35366	3.53874e-07
2.742043e-07	1.35364	3.55884e-07
2.746505e-07	1.35362	3.57905e-07
2.750975e-07	1.35361	3.5994e-07
2.755451e-07	1.35359	3.61987e-07
2.759935e-07	1.35357	3.64047e-07
2.764427e-07	1.35356	3.66119e-07
2.768925e-07	1.35354	3.68205e-07
2.773431e-07	1.35352	3.70303e-07
2.777944e-07	1.35351	3.72415e-07
2.782465e-07	1.35349	3.74539e-07
2.786993e-07	1.35347	3.76677e-07
2.791528e-07	1.35345	3.78828e-07
2.796071e-07	1.35344	3.80993e-07
2.800621e-07	1.35342	3.83171e-07
2.805178e-07	1.3534	3.85363e-07
2.809743e-07	1.35338	3.87568e-07
2.814315e-07	1.35337	3.89788e-07
2.818895e-07	1.35335	3.92021e-07
2.823482e-07	1.35333	3.94268e-07
2.828077e-07	1.35331	3.96529e-07
2.832679e-07	1.3533	3.98805e-07
2.837289e-07	1.35328	4.01095e-07
2.841906e-07	1.35326	4.03399e-07
2.846530e-07	1.35324	4.05718e-07
2.851163e-07	1.35322	4.08051e-07
2.855802e-07	1.35321	4.104e-07
2.860450e-07	1.35319	4.12763e-07
2.865104e-07	1.35317	4.15141e-07
2.869767e-07	1.35315	4.17533e-07
2.874437e-07	1.35313	4.19942e-07
2.879114e-07	1.35311	4.22365e-07
2.883799e-07	1.3531	4.24804e-07
2.888492e-07	1.35308	4.27258e-07
2.893193e-07	1.35306	4.29728e-07
2.897901e-07	1.35304	4.32213e-07
2.902617e-07	1.35302	4.34715e-07
2.907340e-07	1.353	4.37232e-07
2.912071e-07	1.35298	4.39765e-07
2.916810e-07	1.35296	4.42315e-07
2.921556e-07	1.35294	4.4488e-07
2.926311e-07	1.35292	4.47462e-07
2.931073e-07	1.3529	4.50061e-07
2.935842e-07	1.35288	4.52676e-07
2.940620e-07	1.35287	4.55308e-07
2.945405e-07	1.35285	4.57957e-07
2.950198e-07	1.35283	4.60623e-07
2.954999e-07	1.35281	4.63306e-07
2.959808e-07	1.35279	4.66007e-07
2.964624e-07	1.35277	4.68724e-07
2.969449e-07	1.35275	4.7146e-07
2.974281e-07	1.35273	4.74212e-07
2.979121e-07	1.35271	4.76983e-07
2.983969e-07	1.35268	4.79771e-07
2.988825e-07	1.35266	4.82578e-07
2.993688e-07	1.35264	4.85403e-07
2.998560e-07	1.35262	4.88246e-07
3.003440e-07	1.3526	4.91107e-07
3.008327e-07	1.35258	4.93987e-07
3.013223e-07	1.35256	4.96886e-07
3.018126e-07	1.35254	4.99803e-07
3.023037e-07	1.35252	5.0274e-07
3.027957e-07	1.3525	5.05695e-07
3.032884e-07	1.35248	5.0867e-07
3.037820e-07	1.35246	5.11664e-07
3.042763e-07	1.35243	5.14678e-07
3.047715e-07	1.35241	5.17712e-07
3.052674e-07	1.35239	5.20765e-07
3.057642e-07	1.35237	5.23838e-07
3.062617e-07	1.35235	5.26932e-07
3.067601e-07	1.35233	5.30046e-07
3.072593e-07	1.3523	5.3318e-07
3.077593e-07	1.35228	5.36335e-07
3.082601e-07	1.35226	5.39511e-07
3.087618e-07	1.35224	5.42707e-07
3.092642e-07	1.35221	5.45925e-07
3.097675e-07	1.35219	5.49164e-07
3.102716e-07	1.35217	5.52424e-07
3.107765e-07	1.35215	5.55706e-07
3.112822e-07	1.35212	5.59009e-07
3.117887e-07	1.3521	5.62335e-07
3.122961e-07	1.35208	5.65682e-07
3.128043e-07	1.35206	5.69052e-07
3.133133e-07	1.35203	5.72444e-07
3.138232e-07	1.35201	5.75859e-07
3.143339e-07	1.35199	5.79296e-07
3.148454e-07	1.35196	5.82756e-07
3.153578e-07	1.35194	5.8624e-07
3.158709e-07	1.35192	5.89746e-07
3.163850e-07	1.35189	5.93276e-07
3.168998e-07	1.35187	5.9683e-07
3.174155e-07	1.35184	6.00408e-07
3.179320e-07	1.35182	6.04009e-07
3.184494e-07	1.3518	6.07635e-07
3.189676e-07	1.35177	6.11285e-07
3.194867e-07	1.35175	6.14959e-07
3.200066e-07	1.35172	6.18659e-07
3.205273e-07	1.3517	6.22383e-07
3.210489e-07	1.35167	6.26132e-07
3.215714e-07	1.35165	6.29907e-07
3.220946e-07	1.35162	6.33707e-07
3.226188e-07	1.3516	6.37533e-07
3.231438e-07	1.35157	6.41385e-07
3.236696e-07	1.35155	6.45263e-07
3.241964e-07	1.35152	6.49168e-07
3.247239e-07	1.3515	6.53099e-07
3.252523e-07	1.35147	6.57056e-07
3.257816e-07	1.35145	6.61041e-07
3.263118e-07	1.35142	6.65053e-07
3.268428e-07	1.35139	6.69092e-07
3.273746e-07	1.35137	6.73158e-07
3.279074e-07	1.35134	6.77253e-07
3.284410e-07	1.35132	6.81376e-07
3.289755e-07	1.35129	6.85527e-07
3.295108e-07	1.35126	6.89706e-07
3.300470e-07	1.35124	6.93914e-07
3.305841e-07	1.35121	6.98151e-07
3.311221e-07	1.35118	7.02417e-07
3.316609e-07	1.35116	7.06713e-07
3.322006e-07	1.35113	7.11038e-07
3.327412e-07	1.3511	7.15394e-07
3.332827e-07	1.35107	7.19779e-07
3.338250e-07	1.35105	7.24195e-07
3.343683e-07	1.35102	7.28641e-07
3.349124e-07	1.35099	7.33118e-07
3.354574e-07	1.35096	7.37626e-07
3.360033e-07	1.35094	7.42166e-07
3.365501e-07	1.35091	7.46737e-07
3.370977e-07	1.35088	7.51341e-07
3.376463e-07	1.35085	7.55976e-07
3.381957e-07	1.35082	7.60644e-07
3.387461e-07	1.35079	7.65344e-07
3.392973e-07	1.35077	7.70077e-07
3.398495e-07	1.35074	7.74844e-07
3.404025e-07	1.35071	7.79644e-07
3.409564e-07	1.35068	7.84477e-07
3.415113e-07	1.35065	7.89345e-07
3.420670e-07	1.35062	7.94247e-07
3.426237e-07	1.35059	7.99184e-07
3.431812e-07	1.35056	8.04155e-07
3.437397e-07	1.35053	8.09162e-07
3.442990e-07	1.3505	8.14204e-07
3.448593e-07	1.35047	8.19282e-07
3.454205e-07	1.35044	8.24396e-07
3.459826e-07	1.35041	8.29546e-07
3.465456e-07	1.35038	8.34733e-07
3.471096e-07	1.35035	8.39957e-07
3.476744e-07	1.35032	8.45218e-07
3.482402e-07	1.35029	8.50517e-07
3.488069e-07	1.35026	8.55854e-07
3.493745e-07	1.35023	8.61228e-07
3.499430e-07	1.35019	8.66642e-07
3.505125e-07	1.35016	8.72094e-07
3.510829e-07	1.35013	8.77585e-07
3.516542e-07	1.3501	8.83116e-07
3.522264e-07	1.35007	8.88687e-07
3.527996e-07	1.35004	8.94298e-07
3.533737e-07	1.35	8.9995e-07
3.539488e-07	1.34997	9.05642e-07
3.545248e-07	1.34994	9.11376e-07
3.551017e-07	1.34991	9.17151e-07
3.556795e-07	1.34987	9.22968e-07
3.562583e-07	1.34984	9.28827e-07
3.568381e-07	1.34981	9.34729e-07
3.574188e-07	1.34977	9.40674e-07
3.580004e-07	1.34974	9.46663e-07
3.585830e-07	1.34971	9.52695e-07
3.591665e-07	1.34967	9.58771e-07
3.597510e-07	1.34964	9.64892e-07
3.603364e-07	1.34961	9.71058e-07
3.609228e-07	1.34957	9.77269e-07
3.615101e-07	1.34954	9.83526e-07
3.620984e-07	1.3495	9.89829e-07
3.626876e-07	1.34947	9.96178e-07
3.632778e-07	1.34943	1.00257e-06
3.638690e-07	1.3494	1.00902e-06
3.644611e-07	1.34936	1.01551e-06
3.650542e-07	1.34933	1.02205e-06
3.656483e-07	1.34929	1.02864e-06
3.662433e-07	1.34926	1.03527e-06
3.668393e-07	1.34922	1.04196e-06
