Wavelength(m)	n	k
# material: Au
# source: lab MATLAB library, optprop_Au_Palik.m (inline Drude fit)
# model: eps = 1 - wp^2/(w^2 + i*Gamma*w), wp = 2pi*1.85e15, Gamma = 2pi*14.5355e12
# note: free-electron Drude only, no interband term; unreliable below roughly 1 um
# type: model
# range: 5.0000e-07 - 5.0000e-05 m
# converted: 2026-07-31 by tools/convert_matlab_optprop.py
5.971000e-06	5.07342	35.7411
5.998589e-06	5.11809	35.8968
6.026305e-06	5.16314	36.053
6.054149e-06	5.20856	36.2099
6.082121e-06	5.25436	36.3674
6.110223e-06	5.30055	36.5255
6.138455e-06	5.34712	36.6841
6.166817e-06	5.39408	36.8434
6.195311e-06	5.44142	37.0033
6.223936e-06	5.48916	37.1638
6.252693e-06	5.5373	37.3249
6.281583e-06	5.58584	37.4866
6.310607e-06	5.63478	37.6489
6.339764e-06	5.68412	37.8118
6.369057e-06	5.73387	37.9753
6.398484e-06	5.78404	38.1394
6.428048e-06	5.83462	38.3042
6.457748e-06	5.88561	38.4695
6.487586e-06	5.93702	38.6355
6.517561e-06	5.98886	38.8021
6.547675e-06	6.04112	38.9693
6.577928e-06	6.09382	39.1371
6.608321e-06	6.14694	39.3056
6.638854e-06	6.2005	39.4746
6.669528e-06	6.2545	39.6443
6.700344e-06	6.30894	39.8146
6.731303e-06	6.36382	39.9855
6.762404e-06	6.41915	40.1571
6.793650e-06	6.47493	40.3293
6.825039e-06	6.53117	40.5021
6.856574e-06	6.58786	40.6755
6.888254e-06	6.64501	40.8495
6.920080e-06	6.70263	41.0242
6.952054e-06	6.76071	41.1995
6.984176e-06	6.81927	41.3755
7.016445e-06	6.87829	41.552
7.048864e-06	6.9378	41.7292
7.081433e-06	6.99778	41.9071
7.114152e-06	7.05825	42.0855
7.147023e-06	7.1192	42.2646
7.180045e-06	7.18064	42.4443
7.213220e-06	7.24257	42.6247
7.246548e-06	7.305	42.8057
7.280030e-06	7.36793	42.9874
7.313667e-06	7.43137	43.1696
7.347459e-06	7.49531	43.3525
7.381407e-06	7.55976	43.5361
7.415513e-06	7.62472	43.7203
7.449775e-06	7.6902	43.9051
7.484196e-06	7.75619	44.0906
7.518777e-06	7.82272	44.2767
7.553517e-06	7.88976	44.4634
7.588417e-06	7.95734	44.6508
7.623479e-06	8.02546	44.8389
7.658702e-06	8.0941	45.0275
7.694089e-06	8.16329	45.2169
7.729639e-06	8.23303	45.4068
7.765353e-06	8.30331	45.5974
7.801232e-06	8.37414	45.7887
7.837277e-06	8.44553	45.9806
7.873489e-06	8.51748	46.1731
7.909867e-06	8.58998	46.3663
7.946414e-06	8.66305	46.5601
7.983130e-06	8.7367	46.7546
8.020016e-06	8.81091	46.9497
8.057071e-06	8.8857	47.1455
8.094298e-06	8.96107	47.3419
8.131698e-06	9.03702	47.539
8.169269e-06	9.11356	47.7367
8.207015e-06	9.19069	47.9351
8.244935e-06	9.26841	48.1341
8.283030e-06	9.34673	48.3337
8.321301e-06	9.42565	48.534
8.359749e-06	9.50518	48.735
8.398374e-06	9.58531	48.9365
8.437178e-06	9.66606	49.1388
8.476162e-06	9.74742	49.3417
8.515325e-06	9.8294	49.5452
8.554670e-06	9.91201	49.7494
8.594196e-06	9.99524	49.9542
8.633905e-06	10.0791	50.1597
8.673797e-06	10.1636	50.3658
8.713873e-06	10.2487	50.5726
8.754135e-06	10.3345	50.78
8.794583e-06	10.4209	50.988
8.835218e-06	10.508	51.1967
8.876040e-06	10.5957	51.4061
8.917051e-06	10.6841	51.6161
8.958252e-06	10.7731	51.8267
8.999643e-06	10.8628	52.038
9.041225e-06	10.9532	52.2499
9.082999e-06	11.0442	52.4625
9.124966e-06	11.136	52.6757
9.167127e-06	11.2284	52.8896
9.209483e-06	11.3214	53.104
9.252035e-06	11.4152	53.3192
9.294783e-06	11.5097	53.535
9.337729e-06	11.6048	53.7514
9.380873e-06	11.7006	53.9684
9.424217e-06	11.7972	54.1861
9.467761e-06	11.8944	54.4045
9.511506e-06	11.9924	54.6234
9.555453e-06	12.0911	54.843
9.599603e-06	12.1904	55.0633
